,rho_0,mean,std_dev
0,0.1,70.07509262467556,0.09490812279044726
1,0.1331103678929766,52.05463492414401,0.06385000921315745
2,0.1662207357859532,37.77041160937097,0.045819050558552184
3,0.19933110367892978,27.08841891259135,0.03740598443374421
4,0.23244147157190637,19.610249187779573,0.03409385980188938
5,0.2655518394648829,14.757409729809751,0.03263424285203307
6,0.29866220735785953,11.866675908508114,0.03175888183215383
7,0.33177257525083614,10.282119832363378,0.03117903720625698
8,0.36488294314381275,9.431102786233396,0.03081670133173903
9,0.39799331103678937,8.875203068962492,0.030585425620382245
10,0.43110367892976587,8.332010162529059,0.030409058825318042
11,0.4642140468227425,7.6689705681433225,0.030254064382569335
12,0.4973244147157191,6.875024828734581,0.03011929176114597
13,0.5304347826086957,6.018824913055255,0.030009519823805654
14,0.5635451505016723,5.203411820445865,0.029921187494374956
15,0.5966555183946488,4.526337578124412,0.029844477047965622
16,0.6297658862876254,4.051713665049689,0.029771353921984822
17,0.662876254180602,3.7972379077472738,0.02970048069159628
18,0.6959866220735786,3.7357026359742633,0.029636917139131698
19,0.7290969899665551,3.8075702075233835,0.029588363074171717
20,0.7622073578595318,3.939452700127049,0.02956001810105892
21,0.7953177257525084,4.062970184110554,0.02955024208969129
22,0.828428093645485,4.129373457966381,0.02954980898958402
23,0.8615384615384616,4.117117948540283,0.029546423288871502
24,0.8946488294314382,4.031728370354756,0.029532420351830176
25,0.9277591973244147,3.899251175999723,0.029510077356456887
26,0.9608695652173913,3.7559257674045057,0.029489664805511535
27,0.9939799331103679,3.6371939947654823,0.02948083749167891
28,1.0270903010033445,3.568821796735989,0.029484062231261904
29,1.0602006688963213,3.5619380017216145,0.02948977343178337
30,1.0933110367892978,3.612536122157678,0.0294869634428173
31,1.1264214046822745,3.7047914355007663,0.029474672674939747
32,1.159531772575251,3.816705243226039,0.029466619448857673
33,1.1926421404682275,3.926257373365843,0.02948400313835511
34,1.2257525083612042,4.016431086772656,0.02954073554074247
35,1.2588628762541807,4.0780443664052655,0.029631771464366085
36,1.2919732441471574,4.110070881656924,0.029733278059495584
37,1.325083612040134,4.117840524528731,0.029814404307637363
38,1.3581939799331104,4.109996023308696,0.02985217733156548
39,1.3913043478260871,4.095256112604943,0.029840195531417486
40,1.4244147157190636,4.079900963498716,0.029787654533545677
41,1.4575250836120404,4.06653717800404,0.029712059223269752
42,1.4906354515050169,4.0542493454937585,0.029631686062847905
43,1.5237458193979934,4.039839185185684,0.02956152351604481
44,1.55685618729097,4.019595210894693,0.029512126325339574
45,1.5899665551839466,3.990973464179774,0.02948877161611358
46,1.6230769230769233,3.9536905438438055,0.029489955230424008
47,1.6561872909698998,3.9099731630853114,0.029507101993911374
48,1.6892976588628765,3.8639884842043273,0.02952775688019814
49,1.722408026755853,3.820713475713717,0.029541693092649368
50,1.7555183946488295,3.784631065877676,0.029546176888312188
51,1.7886287625418062,3.7586444969867046,0.029546463619242482
52,1.8217391304347827,3.7434951387084254,0.029550968757236222
53,1.8548494983277595,3.7377970223641057,0.029564692387234963
54,1.887959866220736,3.738619332345422,0.0295858305070748
55,1.9210702341137125,3.7424069099373867,0.029607851677706506
56,1.9541806020066892,3.745961346192445,0.029624924093554657
57,1.9872909698996657,3.7472200007579204,0.0296361743602757
58,2.0204013377926424,3.7456526643202324,0.029645615950168118
59,2.0535117056856187,3.7422150227203304,0.029658241919393185
60,2.0866220735785954,3.738918488765165,0.029675711713770946
61,2.119732441471572,3.7381660536232033,0.029695184221346926
62,2.152842809364549,3.7420445913794538,0.02971234770969808
63,2.185953177257525,3.7517519698920694,0.029726596359092174
64,2.219063545150502,3.7672828341612927,0.02974473502155846
65,2.2521739130434786,3.7874196602620884,0.029780335840667728
66,2.285284280936455,3.8099979741940047,0.029848271536130202
67,2.3183946488294316,3.8323554550818955,0.02995670292106994
68,2.3515050167224083,3.851845355254312,0.03010052762543801
69,2.384615384615385,3.8662974553567437,0.03025998678264438
70,2.4177257525083613,3.874338668704027,0.030405771279203443
71,2.450836120401338,3.87552920897096,0.030508868340371424
72,2.4839464882943147,3.8703161831223554,0.03055127797856181
73,2.517056856187291,3.859843663058456,0.030533453150248222
74,2.5501672240802677,3.8456799713387113,0.030475543344375973
75,2.5832775919732445,3.8295273122416518,0.030411558088733328
76,2.6163879598662207,3.8129686220277677,0.030378023124457504
77,2.6494983277591975,3.797287099595394,0.03040116935323675
78,2.682608695652174,3.7833717382044227,0.030488057087526665
79,2.715719063545151,3.7717029047769586,0.030625806203628262
80,2.748829431438127,3.76239918420616,0.030789133418319743
81,2.781939799331104,3.755301461034506,0.03095196110617306
82,2.8150501672240806,3.7500715328626484,0.031097017974001297
83,2.848160535117057,3.7462880409539707,0.031219213760685385
84,2.8812709030100336,3.743529351716063,0.031322584933209614
85,2.9143812709030104,3.741438873641016,0.03141406928642791
86,2.9474916387959866,3.739771816645991,0.031498290817388815
87,2.9806020066889634,3.738423452431917,0.03157581587570538
88,3.01371237458194,3.737438351956577,0.03164469485859285
89,3.046822742474917,3.736999204850065,0.03170355873959551
90,3.079933110367893,3.737393958675895,0.03175461438840444
91,3.11304347826087,3.7389619121669213,0.031805445262696866
92,3.1461538461538465,3.7420230097220326,0.03186854742239614
93,3.179264214046823,3.7467990674346723,0.03195760158819731
94,3.2123745819397995,3.75333962992854,0.03208107730723076
95,3.2454849498327762,3.76146713015531,0.032236835179806175
96,3.278595317725753,3.770754902471875,0.032413135273229775
97,3.3117056856187292,3.7805470519906343,0.03259865465275263
98,3.344816053511706,3.7900218210391365,0.03279724715629084
99,3.3779264214046827,3.798291376662334,0.03303727908815366
100,3.411036789297659,3.8045228419470973,0.033366078933699424
101,3.4441471571906357,3.8080598912966206,0.03382887654387384
102,3.4772575250836124,3.80852279720094,0.03444364680445065
103,3.5103678929765887,3.805868008428236,0.03518854010424882
104,3.5434782608695654,3.800395620641895,0.03601033842254301
105,3.576588628762542,3.792702950094119,0.036846764782769374
106,3.609698996655519,3.7835926982244796,0.03764691125440543
107,3.642809364548495,3.7739526603468434,0.038379160470205724
108,3.675919732441472,3.7646287906831972,0.03902808892161483
109,3.7090301003344486,3.7563137601203156,0.03958988841096365
110,3.742140468227425,3.7494690609379386,0.040073836984524124
111,3.7752508361204016,3.744291330966484,0.04050791211239557
112,3.8083612040133783,3.740724654653299,0.04093863580620405
113,3.8414715719063546,3.7385121160390984,0.041416823112849756
114,3.8745819397993313,3.737273518787072,0.041972537459360325
115,3.907692307692308,3.7365930011307764,0.042595049325496355
116,3.9408026755852847,3.7361004990198605,0.0432342784624092
117,3.973913043478261,3.735534128927547,0.043825800862807934
118,4.007023411371238,3.7347755238826927,0.0443240080468585
119,4.040133779264214,3.7338557128046634,0.04472249329721282
120,4.07324414715719,3.7329341579064543,0.045050415927653416
121,4.1063545150501675,3.7322572871064033,0.04535005970188002
122,4.139464882943144,3.732104955042331,0.045652592604411846
123,4.17257525083612,3.7327338139887587,0.04596804639846657
124,4.205685618729097,3.734325905624612,0.04629247446645314
125,4.2387959866220735,3.736949305021554,0.04662115332454383
126,4.27190635451505,3.7405357044183027,0.04695388668599209
127,4.305016722408027,3.7448776323442168,0.047288543024822896
128,4.338127090301003,3.7496456699993708,0.04761171393936427
129,4.3712374581939795,3.754423626398534,0.047898792444718896
130,4.404347826086957,3.7587572998068275,0.04812688841838296
131,4.437458193979933,3.7622104306019324,0.04829155733397046
132,4.470568561872909,3.76442008416457,0.04841410579782879
133,4.503678929765886,3.765143353289389,0.04853386526276678
134,4.536789297658863,3.7642881930009224,0.04869214337466098
135,4.569899665551839,3.761923425082074,0.04892026634371307
136,4.603010033444816,3.758266208474339,0.0492375882530219
137,4.636120401337792,3.753649018492048,0.04965291633249111
138,4.6692307692307695,3.7484716901213027,0.050158161869848984
139,4.702341137123746,3.743146628266949,0.05071304749153988
140,4.735451505016722,3.738046317271836,0.05123533403828553
141,4.768561872909699,3.73346154426455,0.05161489286627145
142,4.8016722408026755,3.7295764467889825,0.051754932172542775
143,4.834782608695652,3.726463119481272,0.05162160558620471
144,4.867892976588629,3.7240948075355647,0.05127204230099715
145,4.901003344481605,3.722373458040189,0.05083856256976179
146,4.9341137123745815,3.7211652287908388,0.05047056072943803
147,4.967224080267559,3.72033681421741,0.0502646882805157
148,5.000334448160535,3.7197861380144372,0.05022792454654625
149,5.033444816053511,3.7194627658243427,0.05029747542354434
150,5.066555183946488,3.719375788387868,0.05039787259994501
151,5.099665551839465,3.719589341829767,0.05048983642350752
152,5.132775919732441,3.7202078862071915,0.05057950856477386
153,5.165886287625418,3.7213545716182317,0.05069271324195118
154,5.198996655518394,3.7231464314456595,0.05084537191042871
155,5.232107023411371,3.725669903375419,0.051038652665275436
156,5.265217391304348,3.7289595558929243,0.05127972795246457
157,5.298327759197324,3.7329821686933258,0.051601688035756745
158,5.331438127090301,3.737627679119093,0.05205480579970514
159,5.364548494983278,3.742708032775301,0.05266799966639635
160,5.397658862876254,3.7479646041509547,0.053410666896342
161,5.430769230769231,3.753084437740238,0.0541906411911413
162,5.463879598662207,3.757724947434525,0.05489533881246373
163,5.496989966555184,3.7615458143440534,0.05544696155003714
164,5.530100334448161,3.764245674219291,0.055832498476237995
165,5.563210702341137,3.765599954500189,0.056091105310164334
166,5.596321070234113,3.765495183069536,0.0562761931612553
167,5.6294314381270905,3.7639545614378953,0.056432040231697574
168,5.662541806020067,3.7611498450022545,0.0566160664668038
169,5.695652173913043,3.7573957468449057,0.05695942411958513
170,5.72876254180602,3.7531251413465205,0.0577160847305413
171,5.7618729096989965,3.7488460521630627,0.05923674438370768
172,5.794983277591973,3.7450843567673058,0.06184264569866023
173,5.82809364548495,3.742318814503187,0.06566181646664022
174,5.861204013377926,3.740916906912595,0.07055008436888278
175,5.894314381270903,3.7410806439125652,0.07616016883641649
176,5.92742474916388,3.742810700482522,0.08210279206514622
177,5.960535117056856,3.7458950171093206,0.08810183528408456
178,5.993645484949833,3.7499245994295674,0.09408558754318533
179,6.026755852842809,3.75433519698918,0.10019975013720372
180,6.059866220735786,3.7584694909393512,0.10674739763954033
181,6.092976588628763,3.76165108109544,0.11407392271944145
182,6.126086956521739,3.763259553791924,0.12243392954425132
183,6.159197324414715,3.7627956470215844,0.1318913480441957
184,6.1923076923076925,3.759927126197062,0.14229281048197837
185,6.225418060200669,3.754509224479415,0.15331757410914287
186,6.258528428093645,3.7465778537680503,0.16457207302377455
187,6.291638795986622,3.7363184933285147,0.17568602022702087
188,6.3247491638795985,3.7240178530277035,0.18637745813214565
189,6.357859531772575,3.7100082918632857,0.19647269845845494
190,6.390969899665552,3.6946159767246325,0.20588505662085602
191,6.424080267558528,3.6781226627723864,0.21457016727709902
192,6.457190635451505,3.660747942188763,0.22248223330259395
193,6.490301003344482,3.6426544056806964,0.2295519770313245
194,6.523411371237458,3.623973243415728,0.2356946139774467
195,6.556521739130435,3.604843359744102,0.24084140113236815
196,6.589632107023411,3.585454004433318,0.2449789324286476
197,6.622742474916388,3.566079894125373,0.24817974583412555
198,6.655852842809365,3.5470990765945594,0.2506135719816479
199,6.688963210702341,3.5289871785878617,0.252535725444765
200,6.722073578595317,3.512286538518973,0.2542543709701954
201,6.755183946488295,3.4975540980981332,0.2560817551860683
202,6.788294314381271,3.485296714247948,0.2582780205421563
203,6.821404682274247,3.4759057374211206,0.26100063771750287
204,6.854515050167224,3.4696035581423583,0.26427503813973713
205,6.887625418060201,3.4664130720025677,0.26799825803362687
206,6.920735785953177,3.4661568980714756,0.2719762465188992
207,6.953846153846154,3.46848744441978,0.2759820605111567
208,6.98695652173913,3.4729426518666386,0.2798143114307227
209,7.020066889632107,3.4790167301063972,0.2833371622889305
210,7.053177257525084,3.486231612075521,0.28649286750532477
211,7.08628762541806,3.4941940503512785,0.289289500822599
212,7.119397993311037,3.502625605082396,0.29177451491664375
213,7.1525083612040135,3.5113579519921556,0.2940062945376431
214,7.18561872909699,3.5202930961036962,0.2960317850505606
215,7.218729096989967,3.529335870916018,0.2978725247128137
216,7.251839464882943,3.5383129638072184,0.29951859220444754
217,7.2849498327759195,3.546897137818286,0.30093224448124517
218,7.318060200668897,3.55455619948437,0.3020681855548613
219,7.351170568561873,3.5605431112561057,0.30292000494203447
220,7.384280936454849,3.56393677031312,0.30359696665894914
221,7.417391304347826,3.5637334640895038,0.3044200238322199
222,7.450501672240803,3.5589785820046203,0.3060035083472727
223,7.483612040133779,3.548918849428407,0.30926789655936265
224,7.516722408026756,3.533149118140507,0.3153263575771139
225,7.549832775919732,3.511726080823216,0.3252274449705752
226,7.582943143812709,3.4852248398722665,0.3396240407812099
227,7.616053511705686,3.4547227084720014,0.35851965940288616
228,7.649163879598662,3.4217066099473,0.38122533354587507
229,7.682274247491639,3.387913844378378,0.4065358253969417
230,7.7153846153846155,3.3551282971690313,0.4330171004353809
231,7.748494983277592,3.324962967982845,0.45927893561888133
232,7.781605351170569,3.29866319529312,0.484160984227191
233,7.814715719063545,3.276962321322049,0.5068197363927818
234,7.8478260869565215,3.2600131394531253,0.5267369670393112
235,7.880936454849499,3.247405773233229,0.5436804963349909
236,7.914046822742475,3.238267979311395,0.5576452247913845
237,7.947157190635451,3.2314299584550845,0.5687932037147425
238,7.980267558528428,3.2256251589712974,0.5774009424808583
239,8.013377926421406,3.2196931685248664,0.5838146097798944
240,8.046488294314381,3.2127514955407417,0.5884116232269874
241,8.079598662207358,3.2043095505969674,0.5915691459116863
242,8.112709030100335,3.1943090797543174,0.5936422232274126
243,8.14581939799331,3.1830885248552114,0.594953085988053
244,8.178929765886288,3.1712818068208772,0.5957885325138595
245,8.212040133779265,3.159672521737617,0.5963983001911276
246,8.24515050167224,3.1490307735499172,0.5969886412213814
247,8.278260869565218,3.1399609941361124,0.5977127402720652
248,8.311371237458195,3.1327852607266315,0.5986682652866846
249,8.34448160535117,3.1274788418875286,0.5999146902986371
250,8.377591973244147,3.1236646479531682,0.6015149104011134
251,8.410702341137124,3.1206628651676542,0.6035903886548428
252,8.4438127090301,3.1175831468695376,0.6063657717970883
253,8.476923076923077,3.113440726043084,0.6101764301844492
254,8.510033444816054,3.107275470418366,0.6154237130215056
255,8.54314381270903,3.098254283295672,0.6224836532777592
256,8.576254180602007,3.0857417743773787,0.6315963969431596
257,8.609364548494984,3.0693307268121117,0.6427761746774835
258,8.64247491638796,3.048831275046318,0.6557797478734813
259,8.675585284280936,3.02422460079769,0.6701567840438653
260,8.708695652173914,2.9955922954570315,0.685385896900491
261,8.741806020066889,2.9630356427010733,0.70108158670518
262,8.774916387959866,2.9265996960611833,0.7172403840720627
263,8.808026755852843,2.886215329051408,0.7344746653570905
264,8.841137123745819,2.8416689169563196,0.7541579210125248
265,8.874247491638796,2.7926046711933634,0.7783860721543793
266,8.907357859531773,2.7385596583873775,0.8096749749293941
267,8.940468227424748,2.679026909189179,0.8503998623255171
268,8.973578595317726,2.613538319248951,0.9021294966417639
269,9.006688963210703,2.541756628207766,0.9651170150476733
270,9.039799331103678,2.4635647815456614,1.038159034488827
271,9.072909698996655,2.3791413944781175,1.1188407704918866
272,9.106020066889633,2.289012661157288,1.2040108036656767
273,9.139130434782608,2.1940736074266556,1.2902917423919247
274,9.172240802675585,2.095574748692565,1.3744999819227397
275,9.205351170568562,1.9950736582171424,1.4539301888358556
276,9.23846153846154,1.8943543669727778,1.5265114227891536
277,9.271571906354515,1.7953206279752687,1.5908616599977647
278,9.304682274247492,1.6998716466022965,1.6462696455158634
279,9.33779264214047,1.6097707043734397,1.6926278154725216
280,9.370903010033445,1.5265180324980037,1.730332916478686
281,9.404013377926422,1.4512392237202203,1.7601650287275046
282,9.437123745819399,1.3845993765226399,1.783153092142801
283,9.470234113712374,1.3267510988479267,1.8004365281152592
284,9.503344481605351,1.2773216080241672,1.8131368560357606
285,9.536454849498329,1.2354406930270438,1.8222569897878653
286,9.569565217391304,1.1998075786102307,1.8286251396790698
287,9.602675585284281,1.1687911234109356,1.832892518051329
288,9.635785953177258,1.1405546802617905,1.835580434300515
289,9.668896321070234,1.1131946911125565,1.8371575017500144
290,9.70200668896321,1.0848809378317783,1.8381176247186468
291,9.735117056856188,1.0539864541322246,1.839028672913509
292,9.768227424749163,1.0191964056526368,1.8405311711873844
293,9.80133779264214,0.9795875997331329,1.8432830539400313
294,9.834448160535118,0.9346734026428455,1.8478650875488642
295,9.867558528428093,0.8844123436111727,1.8546756407197857
296,9.90066889632107,0.8291821628155378,1.863847939170211
297,9.933779264214047,0.7697241283301898,1.8752159097185055
298,9.966889632107023,0.7070647919281116,1.8883388985242664
299,10.0,0.6424237725191367,1.902577359341276
