,xi,rho_0,log10(zeta),gamma,num_stiff,material,eig_FEA,eig_CF,FEA/CF
0,0.999957,7.576108,-4.641548,0.105171,1,metal,4.376632,1.414583,19.337550
1,0.999957,6.137821,-4.641548,0.105164,1,metal,4.374378,1.411590,19.351855
2,0.999957,4.972623,-4.641548,0.105170,1,metal,4.392464,1.412538,19.686351
3,0.999957,4.028615,-4.641548,0.105163,1,metal,4.415822,1.411911,20.164237
4,0.999957,3.263812,-4.641548,0.105169,1,metal,4.451924,1.415186,20.837162
5,0.999957,2.644207,-4.641548,0.105169,1,metal,4.657951,1.434936,25.103695
6,0.999957,2.141807,-4.641548,0.105169,1,metal,4.648170,1.413525,25.397361
7,0.999957,1.735531,-4.641548,0.105169,1,metal,4.989802,1.439974,34.807323
8,0.999957,1.406051,-4.641548,0.105163,1,metal,5.288711,1.512026,43.671054
9,0.999957,1.139126,-4.641548,0.105163,1,metal,5.290628,1.422919,47.832668
10,0.999957,0.922874,-4.641548,0.105170,1,metal,5.709076,1.422921,72.686480
11,0.999957,0.747674,-4.641548,0.105169,1,metal,6.583800,1.512028,159.456610
12,0.999957,0.605734,-4.641548,0.105170,1,metal,7.991135,1.682483,549.304008
13,0.999957,0.490769,-4.641548,0.105164,1,metal,10.041432,1.921221,3361.730953
14,0.999957,0.397575,-4.641548,0.105168,1,metal,12.908689,2.213732,44132.711406
15,0.999834,0.260951,-4.641548,0.105178,3,metal,29.191311,2.906772,260153834687.825073
16,0.999834,0.211412,-4.641548,0.105179,3,metal,40.397453,3.287338,13083322210009524.000000
17,0.999834,0.171277,-4.641548,0.105179,3,metal,56.277733,3.681407,69549556810088584314880.000000
18,0.999779,0.138762,-4.641548,0.105174,5,metal,83.177319,4.084567,22363803319702364815972633329795072.000000
19,0.999431,8.211661,-4.418922,0.525349,1,metal,4.849165,1.500389,28.467879
20,0.999431,6.652708,-4.418922,0.525377,1,metal,4.840476,1.497167,28.312648
21,0.999431,5.389761,-4.418922,0.525377,1,metal,4.853627,1.498189,28.658141
22,0.999431,4.366565,-4.418922,0.525353,1,metal,4.915764,1.497510,30.516077
23,0.999431,3.537619,-4.418922,0.525377,1,metal,4.967957,1.501043,32.037706
24,0.999431,2.866045,-4.418922,0.525377,1,metal,5.161918,1.522321,38.076478
25,0.999431,2.321949,-4.418922,0.525352,1,metal,5.325693,1.499268,45.898176
26,0.999431,1.881118,-4.418922,0.525351,1,metal,5.932362,1.527741,81.828162
27,0.999431,1.523999,-4.418922,0.525377,1,metal,6.154792,1.605068,94.606295
28,0.999431,1.234688,-4.418922,0.525353,1,metal,6.563305,1.509376,156.636682
29,0.999431,1.000292,-4.418922,0.525349,1,metal,7.533651,1.509376,413.342043
30,0.999431,0.810395,-4.418922,0.525353,1,metal,9.103711,1.605071,1805.584438
31,0.999431,0.656552,-4.418922,0.525377,1,metal,11.201929,1.786510,12276.219385
32,0.999431,0.531910,-4.418922,0.525351,1,metal,13.611861,2.037720,106312.797321
33,0.997749,0.430830,-4.418922,0.525193,3,metal,25.301548,2.341623,9362002052.129738
34,0.997749,0.349104,-4.418922,0.525197,3,metal,34.798110,2.683208,88577744771484.562500
35,0.997748,0.282842,-4.418922,0.525341,3,metal,47.323811,3.051277,16877852778933266432.000000
36,0.997337,0.229147,-4.418922,0.525327,4,metal,67.417061,3.437094,6111480310097402417811292160.000000
37,0.996971,0.185647,-4.418922,0.525270,5,metal,94.892344,3.834804,3513881573249078695491202398438012485632.000000
38,0.996639,0.150402,-4.418922,0.525344,6,metal,132.056036,4.240565,32326143535544142079387897671064106133855000957506551808.000000
39,0.995259,8.900483,-2.621363,1.105271,1,metal,4.728385,1.591156,23.039925
40,0.995259,7.210559,-2.621363,1.105279,1,metal,4.745092,1.587696,23.509287
41,0.995259,5.841897,-2.621363,1.105273,1,metal,4.797292,1.588792,24.741944
42,0.995259,4.732872,-2.621363,1.105272,1,metal,4.870362,1.588068,26.636808
43,0.995259,3.834381,-2.621363,1.105273,1,metal,4.977762,1.591855,29.544783
44,0.995259,3.106545,-2.621363,1.105280,1,metal,5.217328,1.614656,36.696168
45,0.995259,2.516957,-2.621363,1.105281,1,metal,5.339818,1.589964,42.514869
46,0.995259,2.038928,-2.621363,1.105272,1,metal,5.767946,1.620472,63.273980
47,0.995259,1.651857,-2.621363,1.105272,1,metal,6.324426,1.703056,101.633218
48,0.995259,1.338264,-2.621363,1.105272,1,metal,6.547004,1.600795,140.640716
49,0.995259,1.084206,-2.621363,1.105272,1,metal,7.170567,1.600796,262.374041
50,0.989703,0.878378,-2.621363,1.105272,1,metal,8.664805,1.701030,1057.618437
51,0.984972,0.711641,-2.621363,1.105306,2,metal,10.807159,1.892132,7442.979978
52,0.984972,0.576530,-2.621363,1.105273,2,metal,13.354697,2.155956,73038.406434
53,0.984989,0.459519,-2.621363,1.104507,2,metal,16.723389,2.497138,1507934.469233
54,0.984972,0.378402,-2.621363,1.105278,3,metal,20.245202,2.822332,36868563.864449
55,0.984972,0.306570,-2.621363,1.105272,3,metal,24.731079,3.197203,2249279313.608599
56,0.995498,9.646175,-4.236346,1.905677,1,metal,5.888678,1.690114,66.590670
57,0.995498,7.815728,-4.236346,1.905678,1,metal,5.878121,1.686444,66.133619
58,0.995498,6.331981,-4.236346,1.905678,1,metal,5.901262,1.687611,67.602921
59,0.995498,5.129908,-4.236346,1.905678,1,metal,6.008234,1.686841,75.293475
60,0.995498,4.156036,-4.236346,1.905678,1,metal,6.095346,1.690870,81.816255
61,0.995498,3.367058,-4.236346,1.905678,1,metal,6.338449,1.715123,101.832145
62,0.995498,2.727843,-4.236346,1.905678,1,metal,6.662016,1.688847,144.484076
63,0.995498,2.210274,-4.236346,1.905680,1,metal,7.605960,1.721237,359.503223
64,0.995498,1.790286,-4.236346,1.905678,1,metal,7.808106,1.808730,403.177072
65,0.990167,1.450529,-4.236346,1.905678,1,metal,8.822039,1.698432,1240.917902
66,0.990167,1.175159,-4.236346,1.905678,1,metal,10.819645,1.698433,9147.283805
67,0.990167,0.952065,-4.236346,1.905681,1,metal,14.161651,1.807043,232026.858843
68,0.985585,0.771335,-4.236346,1.905700,2,metal,19.655600,2.008215,46148962.056569
69,0.981609,0.624919,-4.236346,1.905711,3,metal,27.924794,2.281801,136965295914.242767
70,0.981609,0.506278,-4.236346,1.905686,4,metal,39.668536,2.606815,12465254140163260.000000
71,0.978080,0.410140,-4.236346,1.905684,4,metal,57.301657,2.965170,396311326002619481063424.000000
72,0.978081,0.332287,-4.236346,1.905679,4,metal,80.318233,3.345777,2683569291976967382222641039409152.000000
73,0.978077,0.269185,-4.236346,1.905871,5,metal,108.238831,3.740791,2415027316106298489654149696965371120586850304.000000
74,0.971955,0.218099,-4.236346,1.905680,6,metal,159.575014,4.144362,31818105311440259633570262891098876856610347291106415423361233453056.000000
75,0.966675,0.176695,-4.236346,1.905681,9,metal,226.123289,4.554223,1683537475381188923751122761676386415054942078233219722460122085518112299546125069225399857184768.000000
76,0.984387,10.457153,-3.283989,3.010409,1,metal,5.994660,1.791341,66.908039
77,0.984387,8.471240,-3.283989,3.010403,1,metal,6.037299,1.787419,70.096984
78,0.984387,6.862955,-3.283989,3.010455,1,metal,6.120588,1.788665,76.090441
79,0.024870,5.560241,-3.283989,3.010470,1,metal,5.379915,1.400575,53.481730
80,0.984387,4.504680,-3.283989,3.010392,1,metal,6.379909,1.792118,98.277089
81,0.984387,3.649512,-3.283989,3.010405,1,metal,6.714112,1.817850,133.788703
82,0.069271,2.956676,-3.283989,3.010386,2,metal,5.865508,1.425283,84.793991
83,0.931706,2.395421,-3.283989,3.010491,3,metal,7.948261,1.807246,464.524703
84,0.931707,1.940536,-3.283989,3.010451,3,metal,8.270485,1.901226,583.625235
85,0.931695,1.572141,-3.283989,3.010757,3,metal,9.215798,1.784691,1687.675567
86,0.947604,1.273720,-3.283989,3.010599,3,metal,11.323237,1.790032,13810.784094
87,0.931695,1.031928,-3.283989,3.010771,4,metal,14.755561,1.901314,382409.240320
88,0.889326,0.836028,-3.283989,3.009606,6,metal,20.052418,2.105873,62242275.207578
89,0.964298,11.334890,-2.979504,4.535125,1,metal,6.557954,1.896365,105.804077
90,0.964299,9.181609,-2.979504,4.535098,1,metal,6.607830,1.892209,111.678159
91,0.964299,7.438913,-2.979504,4.535108,1,metal,6.705515,1.893520,122.976691
92,0.964299,6.026673,-2.979504,4.535107,1,metal,6.835018,1.892655,140.100906
93,0.915843,4.882573,-2.979504,4.535109,1,metal,6.939604,1.882538,157.128794
94,0.964299,3.955655,-2.979504,4.535108,1,metal,7.389239,1.924376,236.243466
95,0.964299,3.204787,-2.979504,4.535109,1,metal,7.701072,1.894912,332.340635
96,0.964298,2.596499,-2.979504,4.535118,1,metal,8.687990,1.931247,859.837367
97,0.916208,2.061803,-2.979504,4.524100,1,metal,9.298444,1.999169,1479.226767
98,0.915844,1.703975,-2.979504,4.535076,1,metal,10.278896,1.893345,4383.274086
99,0.964299,1.380561,-2.979504,4.535099,1,metal,11.834582,1.907862,20470.097930
100,0.915843,1.118499,-2.979504,4.535109,1,metal,15.799217,2.015853,968364.421969
101,0.964299,0.906161,-2.979504,4.535108,1,metal,17.222776,2.250300,3180268.106890
102,0.999862,7.576097,-2.298662,0.105192,1,metal,4.194556,1.414541,16.119261
103,0.999862,6.137840,-2.298662,0.105192,1,metal,3.984884,1.411550,13.109462
104,0.999862,4.972622,-2.298662,0.105192,1,metal,3.999318,1.412498,13.287456
105,0.999862,4.028610,-2.298662,0.105192,1,metal,4.010747,1.411872,13.448601
106,0.999862,3.263813,-2.298662,0.105192,1,metal,4.047722,1.415144,13.909580
107,0.999862,2.644207,-2.298662,0.105192,1,metal,4.116063,1.434898,14.602101
108,0.999862,2.140771,-2.298662,0.105274,1,metal,4.086368,1.413458,14.482057
109,0.999862,1.735533,-2.298662,0.105175,1,metal,4.191469,1.439930,15.666718
110,0.999862,1.406056,-2.298662,0.105192,1,metal,4.599900,1.511989,21.931213
111,0.999862,1.139128,-2.298662,0.105192,1,metal,4.297969,1.422879,17.727021
112,0.999862,0.922874,-2.298662,0.105192,1,metal,4.285798,1.422881,17.512539
113,0.999862,0.747674,-2.298662,0.105192,1,metal,4.676497,1.511995,23.676948
114,0.999862,0.605734,-2.298662,0.105192,1,metal,5.490201,1.682459,45.048613
115,0.999862,0.490745,-2.298662,0.105193,1,metal,6.831463,1.921271,135.665408
116,0.999862,0.397575,-2.298662,0.105192,1,metal,8.889505,2.213729,792.962845
117,0.999862,0.322099,-2.298662,0.105192,1,metal,11.942533,2.546013,12046.385822
118,0.999862,0.260951,-2.298662,0.105192,1,metal,16.374877,2.906782,706511.336104
119,0.999862,0.211412,-2.298662,0.105192,1,metal,22.683989,3.287351,265370547.969498
120,0.999862,0.171277,-2.298662,0.105192,1,metal,31.429805,3.681423,1124524727963.781250
121,0.999862,0.138762,-2.298662,0.105192,1,metal,43.113256,4.084586,89111932643338976.000000
122,0.999031,8.211055,-3.434078,0.525306,1,metal,4.491800,1.500194,19.917647
123,0.999031,6.652564,-3.434078,0.525306,1,metal,4.516597,1.496975,20.483545
124,0.999030,5.389771,-3.434078,0.525347,1,metal,4.564793,1.498004,21.472836
125,0.999031,4.366580,-3.434078,0.525306,1,metal,4.629241,1.497322,22.917913
126,0.999030,3.537608,-3.434078,0.525346,1,metal,4.715886,1.500859,24.903962
127,0.999030,2.866021,-3.434078,0.525347,1,metal,4.961384,1.522142,31.163330
128,0.999030,2.321947,-3.434078,0.525346,1,metal,5.045350,1.499087,34.683449
129,0.999031,1.880912,-3.434078,0.525306,1,metal,5.513678,1.527596,53.843541
130,0.999030,1.524008,-3.434078,0.525346,1,metal,5.892746,1.604908,72.808880
131,0.999030,1.234689,-3.434078,0.525346,1,metal,6.125343,1.509198,101.103544
132,0.999030,1.000292,-3.434078,0.525346,1,metal,6.833536,1.509198,205.272507
133,0.999030,0.810395,-3.434078,0.525346,1,metal,8.051647,1.604909,630.641861
134,0.999031,0.656570,-3.434078,0.525306,1,metal,9.757515,1.786319,2896.319204
135,0.999031,0.531967,-3.434078,0.525307,1,metal,11.878649,2.037451,18792.212673
136,0.996981,0.430909,-3.434078,0.525344,2,metal,18.858337,2.341270,14902907.919377
137,0.996191,0.349117,-3.434078,0.525346,3,metal,25.720230,2.683015,10114284515.004023
138,0.996191,0.282842,-3.434078,0.525348,3,metal,33.900910,3.051133,24997004812013.582031
139,0.996191,0.229147,-3.434078,0.525347,3,metal,44.380426,3.437032,604630712182249856.000000
140,0.995504,0.185645,-3.434078,0.525348,4,metal,60.552620,3.834806,4287790592881125643780096.000000
141,0.995504,0.150402,-3.434078,0.525348,5,metal,79.315727,4.240535,402477419157010212608571877621760.000000
142,0.992680,3.106450,-1.740384,1.080814,1,metal,4.549499,1.609085,18.923682
143,0.992687,2.516765,-1.740384,1.080165,1,metal,4.575597,1.585663,19.884364
144,0.992711,2.038275,-1.740384,1.077888,1,metal,4.639141,1.614355,20.589594
145,0.992680,1.651856,-1.740384,1.080799,1,metal,5.618775,1.700479,50.314654
146,0.992690,1.338260,-1.740384,1.079889,1,metal,5.364273,1.596892,43.266621
147,0.992680,1.084206,-1.740384,1.080799,1,metal,5.267351,1.595542,39.322992
148,0.983477,0.878384,-1.740384,1.105070,1,metal,5.651864,1.698702,52.099854
149,0.983477,0.711642,-1.740384,1.105071,1,metal,6.312393,1.891611,83.161268
150,0.983472,0.576530,-1.740384,1.105264,1,metal,7.155850,2.155605,148.449501
151,0.983493,0.460148,-1.740384,1.104409,1,metal,8.514505,2.494654,411.517279
152,0.983472,0.378407,-1.740384,1.105270,1,metal,10.148035,2.822127,1519.153387
153,0.992711,0.306562,-1.740384,1.077899,1,metal,11.925970,3.185914,6248.243126
154,0.992711,0.248368,-1.740384,1.077902,1,metal,15.104009,3.576046,101515.110862
155,0.986973,9.645897,-2.330198,1.905663,1,metal,5.323965,1.686958,37.978017
156,0.986973,7.815655,-2.330198,1.905668,1,metal,5.111054,1.683280,30.807976
157,0.986973,6.331959,-2.330198,1.905668,1,metal,5.656618,1.684451,53.099466
158,0.986973,5.129907,-2.330198,1.905678,1,metal,5.253670,1.683679,35.516262
159,0.986973,4.156035,-2.330198,1.905678,1,metal,5.331816,1.687721,38.248127
160,0.986973,3.367047,-2.330198,1.905676,1,metal,5.509554,1.712051,44.589697
161,0.986973,2.727992,-2.330198,1.905634,1,metal,5.728583,1.685694,56.990768
162,0.986973,2.210024,-2.330198,1.905677,1,metal,6.146475,1.718229,83.784315
163,0.986973,1.790425,-2.330198,1.905676,1,metal,6.807866,1.805991,148.691760
164,0.971092,1.450488,-2.330198,1.905645,1,metal,7.161428,1.691417,237.462873
165,0.971092,1.175146,-2.330198,1.905647,1,metal,7.960483,1.691426,527.979103
166,0.971091,0.952064,-2.330198,1.905677,1,metal,9.202067,1.800760,1638.123503
167,0.956971,0.771323,-2.330198,1.905677,2,metal,11.260252,2.000517,10506.350535
168,0.971092,0.624918,-2.330198,1.905653,2,metal,12.634282,2.279637,31402.576315
169,0.971091,0.506265,-2.330198,1.905678,2,metal,14.624172,2.605303,165854.893287
170,0.999950,7.576093,-4.336047,0.105165,1,metal,4.269909,1.414578,17.380188
171,0.999950,6.137840,-4.336047,0.105164,1,metal,4.276664,1.411586,17.550421
172,0.999950,4.972621,-4.336047,0.105170,1,metal,4.302428,1.412535,17.991388
173,0.999950,4.028609,-4.336047,0.105164,1,metal,4.333214,1.411908,18.565513
174,0.999950,3.263809,-4.336047,0.105170,1,metal,4.380456,1.415182,19.400017
175,0.999950,2.644236,-4.336047,0.105138,1,metal,4.581322,1.434920,23.252264
176,0.999950,2.141904,-4.336047,0.105168,1,metal,4.569561,1.413525,23.477353
177,0.999950,1.735529,-4.336047,0.105165,1,metal,4.878187,1.439970,31.131410
178,0.999950,1.406056,-4.336047,0.105164,1,metal,5.214382,1.512025,40.542766
179,0.999950,1.139126,-4.336047,0.105139,1,metal,5.173577,1.422911,42.549402
180,0.999950,0.922873,-4.336047,0.105164,1,metal,5.545103,1.422916,61.694048
181,0.999950,0.747676,-4.336047,0.105137,1,metal,6.365273,1.512011,128.157822
182,0.999950,0.605739,-4.336047,0.105139,1,metal,7.709810,1.682457,414.616037
183,0.999950,0.490769,-4.336047,0.105137,1,metal,9.698882,1.921201,2386.733340
184,0.999950,0.397576,-4.336047,0.105170,1,metal,12.520676,2.213728,29939.927644
185,0.999950,0.322098,-4.336047,0.105138,1,metal,16.457505,2.545995,1100758.959649
186,0.999806,0.260951,-4.336047,0.105164,3,metal,27.294026,2.906757,39017220604.880440
187,0.999806,0.211412,-4.336047,0.105170,3,metal,37.900204,3.287329,1076913473432153.000000
188,0.999806,0.171277,-4.336047,0.105170,3,metal,53.056840,3.681401,2776390938396479979520.000000
189,0.999772,0.138762,-4.336047,0.105170,4,metal,76.573120,4.084564,30295617671297484699447760781312.000000
190,0.999064,8.211543,-3.500466,0.525341,1,metal,4.504987,1.500222,20.181478
191,0.999064,6.652735,-3.500466,0.525347,1,metal,4.529444,1.496998,20.747930
192,0.999064,5.389768,-3.500466,0.525346,1,metal,4.577413,1.498019,21.745214
193,0.999064,4.366565,-3.500466,0.525347,1,metal,4.640797,1.497345,23.183759
194,0.999064,3.537608,-3.500466,0.525346,1,metal,4.727703,1.500874,25.199610
195,0.999064,2.866150,-3.500466,0.525317,1,metal,4.970980,1.522134,31.464046
196,0.999064,2.322027,-3.500466,0.525341,1,metal,5.061161,1.499105,35.235565
197,0.999064,1.881119,-3.500466,0.525346,1,metal,5.540355,1.527580,55.300132
198,0.999064,1.524007,-3.500466,0.525347,1,metal,5.909481,1.604921,74.036608
199,0.999064,1.234688,-3.500466,0.525346,1,metal,6.158150,1.509213,104.473909
200,0.999064,1.000292,-3.500466,0.525347,1,metal,6.889730,1.509213,217.134537
201,0.999064,0.810395,-3.500466,0.525346,1,metal,8.140052,1.604922,688.923248
202,0.999064,0.656549,-3.500466,0.525346,1,metal,9.885014,1.786380,3289.970268
203,0.999064,0.531909,-3.500466,0.525346,1,metal,12.041781,2.037623,22118.240580
204,0.997085,0.430909,-3.500466,0.525346,2,metal,19.303305,2.341291,23254616.520468
205,0.996321,0.349117,-3.500466,0.525347,3,metal,26.431923,2.683034,20606836028.593887
206,0.996321,0.282842,-3.500466,0.525347,3,metal,34.923384,3.051145,69492431876790.812500
207,0.996321,0.229147,-3.500466,0.525347,3,metal,45.769473,3.437040,2425168515521457664.000000
208,0.995658,0.185646,-3.500466,0.525348,4,metal,62.587860,3.834810,32819011200050524816670720.000000
209,0.995068,0.150402,-3.500466,0.525348,5,metal,85.023058,4.240523,121173932146785312524367002224033792.000000
210,0.997499,8.899298,-3.793951,1.105249,1,metal,5.043518,1.592049,31.546713
211,0.997499,7.210560,-3.793951,1.105249,1,metal,5.066206,1.588608,32.381858
212,0.997499,5.841829,-3.793951,1.105249,1,metal,5.121376,1.589704,34.181082
213,0.997499,4.732872,-3.793951,1.105272,1,metal,5.198590,1.588983,36.951531
214,0.997499,3.834382,-3.793951,1.105267,1,metal,5.293257,1.592765,40.467189
215,0.997499,3.106545,-3.793951,1.105249,1,metal,5.543759,1.615541,50.816340
216,0.997499,2.516760,-3.793951,1.105268,1,metal,5.752920,1.590868,64.203162
217,0.997499,2.038909,-3.793951,1.105271,1,metal,6.468175,1.621361,127.334038
218,0.997499,1.651854,-3.793951,1.105271,1,metal,6.758499,1.703870,156.746384
219,0.997499,1.338239,-3.793951,1.105249,1,metal,7.346401,1.601692,312.532734
220,0.997499,1.084205,-3.793951,1.105267,1,metal,8.607177,1.601699,1102.657395
221,0.994575,0.878378,-3.793951,1.105271,1,metal,11.248744,1.702806,13987.755375
222,0.992093,0.711625,-3.793951,1.105271,2,metal,15.226750,1.894292,616897.498693
223,0.992093,0.576530,-3.793951,1.105272,2,metal,20.729181,2.157603,116287701.634352
224,0.989968,0.461819,-3.793951,1.104912,3,metal,29.628673,2.490109,611122840089.350586
225,0.989963,0.378406,-3.793951,1.105272,3,metal,39.718563,2.822903,10558000774360848.000000
226,0.988091,0.306562,-3.793951,1.105278,4,metal,55.430963,3.197509,48383902142914013167616.000000
227,0.986412,0.248370,-3.793951,1.105272,5,metal,76.109973,3.588023,31324393062077300967991584751616.000000
228,0.984883,0.201219,-3.793951,1.105272,6,metal,102.731266,3.989102,7641467640875206265063760987342329889161216.000000
229,0.989033,9.645983,-2.640983,1.905672,1,metal,5.179164,1.687722,32.833260
230,0.989033,7.815727,-2.640983,1.905677,1,metal,5.211336,1.684046,34.031604
231,0.989033,6.331959,-2.640983,1.905677,1,metal,5.272966,1.685216,36.152626
232,0.989033,5.129876,-2.640983,1.905672,1,metal,5.360312,1.684444,39.482925
233,0.989033,4.156035,-2.640983,1.905678,1,metal,5.487141,1.688483,44.641224
234,0.989033,3.367117,-2.640983,1.905672,1,metal,5.784974,1.712786,58.685211
235,0.989033,2.727993,-2.640983,1.905674,1,metal,5.941079,1.686461,70.429922
236,0.989033,2.210235,-2.640983,1.905681,1,metal,6.508716,1.718929,120.275739
237,0.989033,1.790283,-2.640983,1.905668,1,metal,7.056722,1.806607,190.588148
238,0.975770,1.450531,-2.640983,1.905678,1,metal,7.555121,1.693150,351.416102
239,0.975770,1.175147,-2.640983,1.905682,1,metal,8.690307,1.693153,1093.516234
240,0.975770,0.952064,-2.640983,1.905678,1,metal,10.473172,1.802305,5830.553195
241,0.964089,0.771382,-2.640983,1.905757,2,metal,13.337996,2.002370,83752.915464
242,0.964091,0.624893,-2.640983,1.905678,2,metal,16.595792,2.278268,1652044.364257
243,0.964090,0.506339,-2.640983,1.905713,3,metal,20.260789,2.604037,46583279.341445
244,0.964091,0.410089,-2.640983,1.905671,3,metal,24.302346,2.963944,1849908781.429892
245,0.970693,10.457066,-2.184457,3.010304,1,metal,6.110996,1.786755,75.508208
246,0.970692,8.471374,-2.184457,3.010371,1,metal,5.901348,1.782821,61.468634
247,0.970693,6.863124,-2.184457,3.010299,1,metal,5.551320,1.784060,43.261356
248,0.970692,5.560251,-2.184457,3.010388,1,metal,5.628311,1.783245,46.761747
249,0.970699,4.504684,-2.184457,3.009925,1,metal,5.771148,1.787512,53.711978
250,0.970693,3.649513,-2.184457,3.010300,1,metal,5.985723,1.813382,64.867160
251,0.932078,2.956672,-2.184457,3.010390,1,metal,6.184256,1.772347,82.426630
252,0.932079,2.395422,-2.184457,3.010356,1,metal,6.674226,1.807353,129.914050
253,0.932080,1.940537,-2.184457,3.010333,1,metal,7.349796,1.901333,232.400785
254,0.932079,1.572201,-2.184457,3.010345,1,metal,7.791135,1.784802,405.991615
255,0.932086,1.273719,-2.184457,3.010171,1,metal,8.663275,1.784793,971.151105
256,0.970699,1.031929,-2.184457,3.009925,1,metal,9.233684,1.912781,1511.568138
257,0.970693,0.836029,-2.184457,3.010300,1,metal,10.108693,2.125607,2930.963253
258,0.970699,0.677333,-2.184457,3.009929,1,metal,10.930103,2.410595,5011.588719
259,0.970692,0.548734,-2.184457,3.010368,1,metal,11.768807,2.744778,8300.149498
260,0.979176,11.334968,-3.897802,4.534878,1,metal,7.077153,1.900809,177.034429
261,0.979175,9.181659,-3.897802,4.535056,1,metal,7.113202,1.896681,184.291909
262,0.979175,7.438913,-3.897802,4.535107,1,metal,7.179783,1.897989,196.722497
263,0.979175,6.026693,-3.897802,4.535106,1,metal,7.329884,1.897128,228.778998
264,0.952801,4.882572,-3.897802,4.535103,1,metal,7.496278,1.893725,271.117640
265,0.952801,3.955656,-3.897802,4.535103,1,metal,7.852774,1.921013,376.817373
266,0.952801,3.204705,-3.897802,4.535107,1,metal,8.334416,1.891445,628.270487
267,0.952801,2.596323,-3.897802,4.535103,1,metal,9.666589,1.927938,2295.374405
268,0.952817,2.096525,-3.897802,4.534177,1,metal,9.970226,2.022888,2828.036345
269,0.952803,1.703990,-3.897802,4.534949,1,metal,11.315832,1.904409,12227.257319
270,0.952813,1.380422,-3.897802,4.534376,1,metal,14.091283,1.904421,196194.634569
271,0.928299,1.118500,-3.897802,4.535108,2,metal,18.977271,2.019166,23163891.221720
272,0.928299,0.906161,-3.897802,4.535104,2,metal,26.231264,2.242684,26188331136.842617
273,0.905297,0.734134,-3.897802,4.535105,3,metal,37.559345,2.535256,1624683208538362.250000
274,0.905299,0.594790,-3.897802,4.535040,3,metal,52.805162,2.879762,4812001978297259917312.000000
275,0.883152,0.481868,-3.897802,4.535118,4,metal,75.888285,3.251790,35126018775556882725409348648960.000000
276,0.837187,9.952409,-3.086482,6.639523,1,metal,7.347743,1.974410,215.580200
277,0.837190,8.062762,-3.086482,6.639462,1,metal,7.476117,1.975829,244.762530
